# Time-averaged data for fix at2
# TimeStep v_fedgeZ f_mysf2[3]
89430 -3.32128 -5.21222
89440 -2.18601 -3.4306
89450 -1.65081 -2.59068
89460 -1.79366 -2.81487
89470 -1.48627 -2.33246
89480 -1.51175 -2.37245
89490 -1.68203 -2.63967
89500 -1.7335 -2.72046
89510 -1.47825 -2.31988
89520 -1.41676 -2.22338
89530 -1.63955 -2.57301
89540 -2.17437 -3.41232
89550 -2.13454 -3.34983
89560 -1.09378 -1.71651
89570 -0.5088 -0.798481
89580 -0.0579059 -0.0908743
89590 0.410279 0.643868
89600 -0.286264 -0.449247
89610 -2.05506 -3.22509
89620 -3.08713 -4.84477
89630 -3.31262 -5.19864
89640 -2.10558 -3.30437
89650 -1.16705 -1.8315
89660 -1.26514 -1.98545
89670 -1.32877 -2.08529
89680 -1.94766 -3.05655
89690 -2.71484 -4.26052
89700 -2.44278 -3.83356
89710 -1.31735 -2.06737
89720 -0.765176 -1.20082
89730 -1.43011 -2.24433
89740 -0.927745 -1.45595
89750 0.48285 0.757757
89760 0.840651 1.31927
89770 0.201339 0.315969
89780 -0.399119 -0.626354
89790 -1.49243 -2.34213
89800 -3.19591 -5.01549
89810 -3.95773 -6.21104
89820 -2.69475 -4.22899
89830 -2.14799 -3.37093
89840 -3.11382 -4.88665
89850 -3.14009 -4.92787
89860 -2.15891 -3.38808
89870 -1.68476 -2.64396
89880 -1.4838 -2.32859
89890 -0.0331826 -0.0520749
89900 1.21896 1.91297
89910 0.493143 0.77391
89920 -0.405513 -0.636389
89930 -0.127937 -0.200777
89940 -0.357773 -0.561468
89950 -1.05888 -1.66175
89960 -0.341883 -0.536531
89970 1.39093 2.18284
89980 2.09655 3.29021
89990 1.6902 2.6525
90000 1.93116 3.03066
90010 2.19109 3.43857
90020 0.881644 1.3836
90030 0.155019 0.243278
90040 0.883474 1.38647
90050 0.906477 1.42257
90060 0.0635304 0.099701
90070 0.0420012 0.0659143
90080 0.763933 1.19887
90090 1.17715 1.84735
90100 1.01024 1.58541
90110 0.873626 1.37102
90120 1.5617 2.45084
90130 1.1415 1.7914
90140 -0.437572 -0.6867
90150 -1.34414 -2.10942
90160 -1.91738 -3.00903
90170 -2.30866 -3.62309
90180 -1.74751 -2.74245
90190 -0.255271 -0.400608
90200 0.346854 0.544333
90210 -1.20566 -1.89209
90220 -1.78018 -2.79371
90230 -0.461099 -0.723623
90240 0.978043 1.53488
90250 1.19721 1.87883
90260 1.4829 2.32718
90270 1.60741 2.52257
90280 -0.238466 -0.374235
90290 -2.5805 -4.04968
90300 -3.01855 -4.73713
90310 -1.73291 -2.71953
90320 -2.07542 -3.25705
90330 -3.34212 -5.24493
90340 -2.66496 -4.18223
90350 -1.84312 -2.89249
90360 -2.5298 -3.97012
90370 -2.7424 -4.30376
90380 -1.06512 -1.67154
90390 -0.027977 -0.0439055
90400 -1.09892 -1.72458
90410 -1.22604 -1.92408
90420 0.303102 0.475671
90430 -0.717677 -1.12628
90440 -2.78626 -4.3726
90450 -1.80607 -2.83435
90460 0.351448 0.551542
90470 -0.537907 -0.844161
90480 -1.69643 -2.66229
90490 -0.753112 -1.18189
90500 -0.360767 -0.566167
90510 -1.4186 -2.22626
90520 -0.149757 -0.235021
90530 2.10994 3.31122
90540 0.470968 0.73911
90550 -1.69604 -2.66167
90560 -1.3372 -2.09853
90570 -0.0315316 -0.0494839
90580 -1.12458 -1.76485
90590 -2.04969 -3.21667
90600 -1.36651 -2.14452
90610 -2.05227 -3.22071
90620 -3.28629 -5.15731
90630 -1.67354 -2.62635
90640 1.16382 1.82643
90650 1.22921 1.92905
90660 0.261838 0.410914
90670 0.948755 1.48892
90680 1.08115 1.6967
90690 -0.261645 -0.41061
90700 -0.0462024 -0.0725075
90710 0.526474 0.826218
90720 -1.52606 -2.39491
90730 -3.54482 -5.56304
90740 -2.27566 -3.57128
90750 0.281993 0.442544
90760 0.718206 1.12711
90770 0.637445 1.00037
90780 0.532491 0.835661
90790 -1.13313 -1.77827
90800 -2.71037 -4.2535
90810 -1.84326 -2.89271
90820 -0.474157 -0.744115
90830 -0.591224 -0.927833
90840 -0.556376 -0.873144
90850 0.0942291 0.147878
90860 -0.168955 -0.265149
90870 -1.02819 -1.61358
90880 -0.591708 -0.928592
90890 0.371546 0.583083
90900 0.0178731 0.0280491
90910 -0.699266 -1.09739
90920 0.863949 1.35583
90930 1.73047 2.7157
90940 0.500624 0.785651
90950 -0.413444 -0.648835
90960 -0.759562 -1.19201
90970 -2.29743 -3.60545
90980 -2.83217 -4.44465
90990 -0.52616 -0.825725
91000 1.37565 2.15887
91010 1.58085 2.48089
91020 1.75545 2.7549
91030 1.6947 2.65956
91040 0.110251 0.173022
91050 -0.896598 -1.40707
91060 0.368379 0.578112
91070 1.39297 2.18604
91080 0.318768 0.500256
91090 0.116935 0.183511
91100 -0.0247324 -0.0388135
91110 -2.02021 -3.1704
91120 -3.27807 -5.14441
91130 -2.99846 -4.70562
91140 -3.27649 -5.14194
91150 -4.54426 -7.1315
91160 -4.9025 -7.6937
91170 -4.10113 -6.43608
91180 -3.69558 -5.79963
91190 -3.65259 -5.73217
91200 -2.22978 -3.49928
91210 -0.739097 -1.1599
91220 -1.13344 -1.77875
91230 -0.972501 -1.52619
91240 -0.103038 -0.161702
91250 -0.296083 -0.464656
91260 -1.92602 -3.02259
91270 -1.39639 -2.19142
91280 0.00188591 0.00295964
91290 -0.390782 -0.61327
91300 -0.645655 -1.01325
91310 1.3089 2.05411
91320 2.56136 4.01965
91330 0.735455 1.15418
91340 0.349562 0.548583
91350 1.40621 2.20683
91360 0.623456 0.978416
91370 -0.216404 -0.339612
91380 1.22321 1.91964
91390 2.869 4.50245
91400 1.48428 2.32934
91410 0.56209 0.882111
91420 1.70247 2.67176
91430 1.04076 1.63332
91440 -0.288115 -0.452151
91450 1.30691 2.05099
91460 1.919 3.01157
91470 -0.505131 -0.792723
91480 -2.38601 -3.74447
91490 -1.12518 -1.7658
91500 0.334139 0.524379
91510 -0.558758 -0.876882
91520 0.449547 0.705494
91530 2.68157 4.2083
91540 2.44444 3.83616
91550 2.06275 3.23716
91560 3.37167 5.2913
91570 3.21373 5.04344
91580 0.23433 0.367744
91590 -0.707113 -1.1097
91600 0.454955 0.71398
91610 0.189397 0.297229
91620 -0.965908 -1.51584
91630 -0.734564 -1.15278
91640 -0.551022 -0.864743
91650 -1.92443 -3.0201
91660 -2.58958 -4.06394
91670 -1.38131 -2.16774
91680 -0.343699 -0.539381
91690 -1.06147 -1.66581
91700 -1.25347 -1.96712
91710 -0.346776 -0.544211
91720 -0.893472 -1.40216
91730 -1.62381 -2.54832
91740 -1.29497 -2.03225
91750 -1.45965 -2.29069
91760 -2.43139 -3.81568
91770 -2.79641 -4.38852
91780 -1.66154 -2.60752
91790 -0.860204 -1.34995
91800 -0.496093 -0.77854
91810 0.108 0.16949
91820 0.529479 0.830934
91830 0.189402 0.297236
91840 0.0979959 0.153789
91850 0.294513 0.462193
91860 -0.712205 -1.11769
91870 -1.75 -2.74634
91880 -1.59557 -2.504
91890 -1.22131 -1.91666
91900 -1.7581 -2.75906
91910 -2.26234 -3.55038
91920 -1.61636 -2.53662
91930 -1.57531 -2.4722
91940 -1.61467 -2.53397
91950 -0.806625 -1.26587
91960 -0.616521 -0.967533
91970 -1.08664 -1.70531
91980 -0.750466 -1.17774
91990 0.537946 0.844222
92000 0.682038 1.07035
92010 -0.50909 -0.798937
92020 -0.766237 -1.20249
92030 -1.05112 -1.64956
92040 -2.19952 -3.4518
92050 -2.9672 -4.65656
92060 -1.88592 -2.95966
92070 -0.893924 -1.40287
92080 -1.7602 -2.76236
92090 -1.60732 -2.52244
92100 -0.836727 -1.31311
92110 -0.926348 -1.45376
92120 -1.90182 -2.98461
92130 -1.84547 -2.89618
92140 -1.08546 -1.70346
92150 -1.03594 -1.62575
92160 -1.55349 -2.43796
92170 -1.45981 -2.29094
92180 -1.75967 -2.76153
92190 -2.34997 -3.68791
92200 -0.841057 -1.31991
92210 1.03662 1.62682
92220 0.621932 0.976024
92230 -1.61104 -2.52827
92240 -2.9149 -4.57448
92250 -2.81597 -4.41923
92260 -2.62624 -4.12147
92270 -1.65819 -2.60227
92280 -0.528992 -0.83017
92290 0.276013 0.433158
92300 0.161231 0.253027
92310 -0.432051 -0.678036
92320 -0.467302 -0.733356
92330 -0.212435 -0.333383
92340 0.313022 0.491239
92350 0.479579 0.752624
92360 0.728841 1.1438
92370 1.05401 1.6541
92380 1.46791 2.30365
92390 0.405039 0.635644
92400 0.0981472 0.154027
92410 -0.0920422 -0.144446
92420 -0.779766 -1.22372
92430 -1.17822 -1.84904
92440 -0.72158 -1.13241
92450 -0.00088598 -0.00139041
92460 -0.196064 -0.307691
92470 -0.595144 -0.933984
92480 -0.444297 -0.697255
92490 -1.34788 -2.11528
92500 -2.88541 -4.5282
92510 -3.60869 -5.66328
92520 -3.60305 -5.65442
92530 -3.44665 -5.40897
92540 -3.25027 -5.10078
92550 -1.01318 -1.59003
92560 1.63248 2.56191
92570 0.891885 1.39967
92580 -0.471593 -0.740091
92590 -0.707694 -1.11061
92600 -1.10169 -1.72893
92610 -2.04858 -3.21493
92620 -1.81068 -2.84158
92630 0.679855 1.06693
92640 1.61025 2.52703
92650 0.406158 0.637401
92660 0.606811 0.952295
92670 0.887967 1.39352
92680 -0.755094 -1.185
92690 -2.48789 -3.90435
92700 -2.64978 -4.15842
92710 -2.71819 -4.26576
92720 -3.27402 -5.13806
92730 -2.14974 -3.37368
92740 -0.173623 -0.272474
92750 -0.122986 -0.193007
92760 -2.0009 -3.14009
92770 -2.62782 -4.12395
92780 -1.95833 -3.0733
92790 -2.2087 -3.46621
92800 -2.63922 -4.14184
92810 -1.49634 -2.34827
92820 -0.407926 -0.640175
92830 -1.62535 -2.55074
92840 -2.55012 -4.00201
92850 -1.23796 -1.94278
92860 0.816219 1.28093
92870 1.0215 1.60309
92880 0.71899 1.12834
92890 0.88844 1.39427
92900 -0.183813 -0.288465
92910 -2.16534 -3.39816
92920 -2.40783 -3.77872
92930 -1.06777 -1.67569
92940 -1.11345 -1.74739
92950 -2.25791 -3.54343
92960 -2.04315 -3.20641
92970 -1.30967 -2.05533
92980 -2.1534 -3.37943
92990 -2.16553 -3.39846
93000 0.268934 0.42205
93010 1.54442 2.42373
93020 0.219273 0.344115
93030 -0.728522 -1.1433
93040 0.653677 1.02584
93050 0.517252 0.811745
93060 -1.7238 -2.70523
93070 -1.81217 -2.84391
93080 -1.18715 -1.86304
93090 -1.67286 -2.62529
93100 -2.10314 -3.30055
93110 -0.508686 -0.798303
93120 2.0065 3.14888
93130 1.16667 1.83091
93140 -0.125716 -0.197291
93150 1.27537 2.0015
93160 1.9901 3.12315
93170 0.985277 1.54624
93180 0.851534 1.33635
93190 2.24695 3.52623
93200 1.56766 2.4602
93210 -0.937115 -1.47065
93220 -1.23494 -1.93805
93230 -0.560224 -0.879183
93240 -0.918059 -1.44075
93250 -0.639661 -1.00385
93260 1.03214 1.61978
93270 2.1771 3.41661
93280 0.165019 0.258971
93290 -0.878991 -1.37944
93300 0.175909 0.276062
93310 0.630096 0.988837
93320 -0.361492 -0.567305
93330 -0.641341 -1.00648
93340 0.198775 0.311946
93350 -0.666102 -1.04534
93360 -2.72423 -4.27526
93370 -2.26209 -3.54999
93380 0.00278479 0.00437029
93390 -0.231448 -0.363222
93400 -2.17935 -3.42015
93410 -2.09652 -3.29016
93420 -1.1066 -1.73663
93430 -1.88404 -2.9567
93440 -2.01132 -3.15645
93450 -0.282019 -0.442584
93460 0.0304182 0.0477365
93470 -1.43475 -2.25161
93480 -1.04594 -1.64144
93490 0.304915 0.478516
93500 -0.562441 -0.882663
93510 -2.08501 -3.27209
93520 -1.36659 -2.14465
93530 0.209545 0.328847
93540 -0.996769 -1.56427
93550 -2.42763 -3.80978
93560 -1.89511 -2.97408
93570 -1.54328 -2.42193
93580 -3.00806 -4.72067
93590 -3.79249 -5.95171
93600 -2.70333 -4.24245
93610 -2.31949 -3.64008
93620 -3.0003 -4.70849
93630 -1.97094 -3.09307
93640 0.541383 0.849615
93650 1.44918 2.27425
93660 0.00319523 0.00501441
93670 -0.0557523 -0.0874945
93680 0.892356 1.40041
93690 0.301554 0.473242
93700 -0.22496 -0.353039
93710 -0.0867171 -0.136089
93720 0.728695 1.14357
93730 0.53214 0.83511
93740 0.668851 1.04966
93750 2.23621 3.50938
93760 2.39404 3.75707
93770 0.155895 0.244652
93780 -0.894892 -1.40439
93790 0.270403 0.424355
93800 0.437455 0.686517
93810 -0.130587 -0.204936
93820 0.0159757 0.0250714
93830 1.19725 1.87889
93840 -0.296408 -0.465166
93850 -2.22045 -3.48465
93860 -1.2027 -1.88745
93870 0.84581 1.32737
93880 -0.144366 -0.22656
93890 -1.28242 -2.01255
93900 0.227439 0.35693
93910 0.704442 1.10551
93920 -0.395715 -0.621013
93930 -0.0164545 -0.0258228
93940 1.56032 2.44868
93950 1.03684 1.62716
93960 -0.826261 -1.29669
93970 -0.1745 -0.27385
93980 1.99832 3.13604
93990 1.2776 2.00499
94000 -0.26599 -0.41743
94010 0.275568 0.432461
94020 -0.702646 -1.10269
94030 -3.49951 -5.49193
94040 -3.80174 -5.96623
94050 -1.43336 -2.24943
94060 -0.941373 -1.47734
94070 -2.03293 -3.19036
94080 -1.16977 -1.83577
94090 0.907686 1.42447
94100 0.549285 0.862016
94110 -0.810937 -1.27264
94120 -0.102754 -0.161256
94130 0.00284074 0.00445809
94140 -2.02027 -3.1705
94150 -2.3195 -3.64009
94160 -0.303744 -0.476678
94170 1.25862 1.97521
94180 1.12859 1.77114
94190 1.57025 2.46427
94200 2.32987 3.65636
94210 0.624638 0.980271
94220 -1.34763 -2.11489
94230 -1.82488 -2.86387
94240 -2.05723 -3.22849
94250 -2.96993 -4.66084
94260 -2.81876 -4.4236
94270 -1.06176 -1.66626
94280 0.119006 0.18676
94290 -0.196861 -0.308943
94300 -0.419299 -0.658024
94310 1.04401 1.63842
94320 1.45924 2.29004
94330 -0.37993 -0.596241
94340 -0.0146187 -0.0229417
94350 0.553667 0.868893
94360 -0.193608 -0.303837
94370 -1.19429 -1.87425
94380 -1.05568 -1.65673
94390 -0.919094 -1.44237
94400 -1.95654 -3.07049
94410 -2.62554 -4.12037
94420 -1.39065 -2.18241
94430 -0.586 -0.919635
94440 -0.751797 -1.17983
94450 -0.285745 -0.448431
94460 0.532085 0.835024
94470 0.597937 0.938367
94480 0.312574 0.490535
94490 0.864866 1.35727
94500 0.260083 0.40816
94510 -1.46174 -2.29397
94520 -2.07866 -3.26213
94530 -0.75196 -1.18008
94540 0.453813 0.712189
94550 0.543863 0.853507
94560 0.975642 1.53112
94570 1.40988 2.21258
94580 0.908555 1.42583
94590 0.36222 0.568447
94600 -0.166243 -0.260892
94610 -0.672407 -1.05524
94620 -1.45531 -2.28388
94630 -1.88694 -2.96125
94640 -1.63238 -2.56176
94650 -1.42137 -2.23061
94660 -1.93538 -3.03728
94670 -2.35144 -3.69022
94680 -2.74573 -4.30898
94690 -3.22993 -5.06887
94700 -2.68356 -4.21142
94710 -1.60614 -2.52058
94720 -1.17091 -1.83756
94730 -1.32722 -2.08286
94740 -2.36176 -3.70642
94750 -2.94752 -4.62567
94760 -2.05322 -3.22221
94770 -0.565048 -0.886753
94780 -0.161026 -0.252705
94790 -0.920169 -1.44406
94800 -0.335171 -0.525998
94810 -0.219044 -0.343755
94820 -0.615011 -0.965162
94830 0.642867 1.00888
94840 1.5871 2.4907
94850 -0.0817575 -0.128305
94860 -2.97842 -4.67415
94870 -3.68713 -5.78637
94880 -3.13142 -4.91426
94890 -4.00612 -6.28698
94900 -4.16165 -6.53106
94910 -2.59904 -4.07878
94920 -1.68853 -2.64988
94930 -2.5056 -3.93215
94940 -2.02072 -3.17121
94950 -0.223067 -0.350069
94960 -0.547158 -0.858678
94970 -0.863957 -1.35585
94980 1.1299 1.7732
94990 1.63391 2.56417
95000 -0.417295 -0.654878
95010 -0.917804 -1.44035
95020 0.700708 1.09965
95030 1.38605 2.17519
95040 0.517548 0.812211
95050 1.27998 2.00873
95060 2.2126 3.47232
95070 0.837357 1.3141
95080 -0.170341 -0.267323
95090 1.454 2.28182
95100 2.50938 3.93808
95110 0.39103 0.61366
95120 -1.26847 -1.99066
95130 -1.2087 -1.89686
95140 -1.79203 -2.81232
95150 -3.31167 -5.19715
95160 -2.74592 -4.30929
95170 -1.19444 -1.87448
95180 -1.58099 -2.48111
95190 -1.80465 -2.83211
95200 -0.155145 -0.243476
95210 0.626047 0.982482
95220 -1.31711 -2.06699
95230 -2.07542 -3.25704
95240 0.64756 1.01624
95250 2.19248 3.44075
95260 1.33328 2.09237
95270 1.04651 1.64233
95280 1.72009 2.69941
95290 0.520922 0.817504
95300 -1.04338 -1.63742
95310 -0.354295 -0.55601
95320 -0.335225 -0.526082
95330 -1.99755 -3.13485
95340 -3.03691 -4.76595
95350 -2.55989 -4.01734
95360 -2.52198 -3.95786
95370 -3.45834 -5.42733
95380 -3.27846 -5.14503
95390 -1.73873 -2.72866
95400 -1.0846 -1.7021
95410 -1.25367 -1.96744
95420 0.282458 0.443274
95430 1.62295 2.54697
95440 0.484455 0.760276
95450 -0.624837 -0.980583
95460 -0.211965 -0.332645
95470 -0.511397 -0.802557
95480 -1.43841 -2.25736
95490 -2.01776 -3.16655
95500 -1.00055 -1.5702
95510 -0.736336 -1.15556
95520 -1.09945 -1.72541
95530 -0.638413 -1.00189
95540 0.723282 1.13508
95550 1.32574 2.08054
95560 0.374656 0.587963
95570 -0.43454 -0.681942
95580 -1.02729 -1.61217
95590 -1.35574 -2.12762
95600 -0.894661 -1.40403
95610 0.765151 1.20078
95620 2.72508 4.27658
95630 2.68197 4.20893
95640 1.73901 2.72911
95650 0.622798 0.977384
95660 0.529632 0.831174
95670 0.45957 0.721223
95680 0.758593 1.19049
95690 0.6201 0.973149
95700 -0.46201 -0.725052
95710 -1.80858 -2.83829
95720 -1.42668 -2.23894
95730 0.431158 0.676635
95740 0.98951 1.55288
95750 -0.438357 -0.687932
95760 -0.89014 -1.39693
95770 -0.763697 -1.1985
95780 -1.46514 -2.2993
95790 -2.37554 -3.72803
95800 -0.89583 -1.40586
95810 1.00857 1.58279
95820 0.856818 1.34464
95830 0.922549 1.44779
95840 2.08384 3.27025
95850 1.28673 2.01932
95860 -1.176 -1.84555
95870 -1.07405 -1.68555
95880 0.805685 1.2644
95890 1.07885 1.69309
95900 0.681602 1.06967
95910 1.66843 2.61833
95920 1.35995 2.13423
95930 -1.13738 -1.78495
95940 -2.06585 -3.24203
95950 -1.05556 -1.65654
95960 -1.73021 -2.7153
95970 -3.8053 -5.97182
95980 -3.35072 -5.25843
95990 -1.31805 -2.06848
96000 -1.90558 -2.99051
96010 -2.99461 -4.69957
96020 -0.636281 -0.998542
96030 0.539665 0.846919
96040 -1.73095 -2.71646
96050 -2.79998 -4.39413
96060 -1.28963 -2.02388
96070 -0.703839 -1.10456
96080 -1.61462 -2.5339
96090 -1.27217 -1.99647
96100 1.14819 1.8019
96110 0.173278 0.271932
96120 -1.90237 -2.98548
96130 -1.21728 -1.91034
96140 -0.0329534 -0.0517152
96150 -1.28797 -2.02126
96160 -2.35795 -3.70043
96170 -0.737719 -1.15773
96180 -0.841262 -1.32023
96190 -3.08552 -4.84224
96200 -3.71889 -5.83621
96210 -2.85462 -4.47988
96220 -3.76656 -5.91102
96230 -4.55759 -7.15241
96240 -3.30456 -5.18598
96250 -1.41859 -2.22626
96260 -2.48366 -3.89771
96270 -2.87156 -4.50646
96280 -0.115374 -0.181061
96290 1.88073 2.95151
96300 0.383412 0.601704
96310 -1.61804 -2.53926
96320 -1.942 -3.04766
96330 -2.95228 -4.63313
96340 -3.93868 -6.18113
96350 -2.4848 -3.8995
96360 -0.34562 -0.542396
96370 -0.263185 -0.413028
96380 -0.665315 -1.04411
96390 0.634734 0.996116
96400 1.06051 1.6643
96410 0.106758 0.167539
96420 -0.891275 -1.39872
96430 -0.684564 -1.07432
96440 -1.08424 -1.70154
96450 -2.40329 -3.77158
96460 -2.58587 -4.05812
96470 -1.71054 -2.68442
96480 -1.82814 -2.86897
96490 -2.25647 -3.54117
96500 -1.82771 -2.86831
96510 -1.07602 -1.68864
96520 -0.379106 -0.594947
96530 0.273526 0.429255
96540 1.02439 1.60761
96550 1.60899 2.52506
96560 1.02868 1.61435
96570 -0.206779 -0.324508
96580 0.655734 1.02907
96590 1.62227 2.54589
96600 0.810161 1.27142
96610 -0.469965 -0.737536
96620 -0.607196 -0.952898
96630 -0.259701 -0.40756
96640 -0.161015 -0.252688
96650 -0.417092 -0.65456
96660 -0.600531 -0.942439
96670 -1.96519 -3.08405
96680 -3.62618 -5.69071
96690 -2.80207 -4.3974
96700 0.0556767 0.0873758
96710 1.23546 1.93885
96720 1.33129 2.08925
96730 2.93357 4.60377
96740 3.73741 5.86528
96750 1.59262 2.49937
96760 0.342233 0.53708
96770 1.47326 2.31204
96780 0.696297 1.09273
96790 -1.24683 -1.9567
96800 -0.672862 -1.05595
96810 0.372346 0.584338
96820 -0.947187 -1.48646
96830 -2.31565 -3.63404
96840 -1.126 -1.76708
96850 0.665237 1.04398
96860 -0.316532 -0.496747
96870 -0.66384 -1.04179
96880 0.966264 1.5164
96890 0.748151 1.17411
96900 -1.15603 -1.81421
96910 -0.392225 -0.615535
96920 1.30565 2.04901
96930 0.494077 0.775376
96940 -0.689412 -1.08192
96950 1.11542 1.75047
96960 2.31566 3.63407
96970 0.814972 1.27897
96980 0.0350612 0.055023
96990 1.3785 2.16334
97000 0.41779 0.655656
97010 -2.49147 -3.90997
97020 -2.66308 -4.17929
97030 -1.44821 -2.27273
97040 -2.7577 -4.32777
97050 -3.93354 -6.17306
97060 -1.91234 -3.00112
97070 -0.119513 -0.187557
97080 -0.95514 -1.49894
97090 -1.34446 -2.10992
97100 -0.476275 -0.747438
97110 -1.407 -2.20806
97120 -3.10009 -4.86511
97130 -1.96411 -3.08236
97140 0.00688317 0.010802
97150 0.142119 0.223034
97160 -1.25611 -1.97127
97170 -1.66823 -2.61802
97180 -1.58786 -2.4919
97190 -2.60861 -4.0938
97200 -2.45389 -3.851
97210 -0.52841 -0.829256
97220 -1.25403 -1.968
97230 -2.82069 -4.42663
97240 -2.99923 -4.70682
97250 -1.95923 -3.0747
97260 -1.13667 -1.78383
97270 -1.38052 -2.16651
97280 -1.79341 -2.81448
97290 -1.77343 -2.78312
97300 -2.87801 -4.51659
97310 -4.09766 -6.43063
97320 -3.87594 -6.08268
97330 -2.94473 -4.62129
97340 -2.1811 -3.42289
97350 -1.57212 -2.46719
97360 -1.52057 -2.3863
97370 -2.28244 -3.58194
97380 -2.55537 -4.01025
97390 -2.95402 -4.63587
97400 -2.5661 -4.02709
97410 -1.97212 -3.09494
97420 -0.988223 -1.55086
97430 -0.179693 -0.282
97440 -0.43091 -0.676246
97450 -0.169927 -0.266674
97460 0.227178 0.35652
97470 -0.778645 -1.22196
97480 -1.12667 -1.76813
97490 -0.588257 -0.923176
97500 -1.51652 -2.37993
97510 -3.45181 -5.41708
97520 -2.78636 -4.37276
97530 -1.71287 -2.68809
97540 -1.66254 -2.60909
97550 -1.54991 -2.43234
97560 -0.479258 -0.752121
97570 -0.526889 -0.82687
97580 -2.28414 -3.5846
97590 -2.28327 -3.58323
97600 -0.060803 -0.0954208
97610 1.16049 1.82121
97620 0.0642318 0.100802
97630 0.780072 1.2242
97640 1.20667 1.89367
97650 -0.201531 -0.316272
97660 -1.84908 -2.90184
97670 -0.759459 -1.19185
97680 0.640204 1.0047
97690 -0.176319 -0.276704
97700 1.01803 1.59764
97710 3.26883 5.12991
97720 2.71619 4.26263
97730 0.663099 1.04063
97740 0.85726 1.34534
97750 0.580443 0.910915
97760 -0.957789 -1.5031
97770 -1.69184 -2.65507
97780 -0.825815 -1.29599
97790 -0.702977 -1.10321
97800 -2.64855 -4.15649
97810 -2.16382 -3.39577
97820 0.396805 0.622723
97830 0.673261 1.05658
97840 -0.38018 -0.596632
97850 0.357423 0.56092
97860 1.37972 2.16526
97870 0.178009 0.279358
97880 -0.426248 -0.668929
97890 0.300129 0.471005
97900 0.17983 0.282215
97910 -0.880073 -1.38114
97920 -0.956426 -1.50096
97930 0.186265 0.292313
97940 -0.702948 -1.10317
97950 -1.73456 -2.72211
97960 -1.09688 -1.72139
97970 -1.38921 -2.18014
97980 -2.63752 -4.13917
97990 -2.5724 -4.03698
98000 -1.03968 -1.63161
98010 -0.90235 -1.4161
98020 -2.44076 -3.83039
98030 -2.56824 -4.03044
98040 -1.51633 -2.37965
98050 -1.4175 -2.22455
98060 -1.1762 -1.84587
98070 -0.00902027 -0.0141559
98080 0.499534 0.78394
98090 -0.428117 -0.671863
98100 -1.20682 -1.89391
98110 -1.47278 -2.31129
98120 -1.90478 -2.98925
98130 -2.16814 -3.40255
98140 -2.07002 -3.24857
98150 -2.45926 -3.85942
98160 -2.76159 -4.33388
98170 -1.2506 -1.96261
98180 1.39207 2.18464
98190 1.96786 3.08824
98200 0.319988 0.502171
98210 -1.09704 -1.72163
98220 -0.838998 -1.31667
98230 -0.203352 -0.319129
98240 0.262817 0.41245
98250 1.74807 2.74332
98260 2.15757 3.38596
98270 0.365365 0.573383
98280 0.352981 0.553949
98290 1.66447 2.61212
98300 1.40167 2.1997
98310 -0.351024 -0.550876
98320 -1.21606 -1.90841
98330 -1.72459 -2.70647
98340 -2.1673 -3.40123
98350 -1.24418 -1.95255
98360 0.375803 0.589763
98370 -0.366462 -0.575104
98380 -1.18987 -1.86731
98390 -0.648651 -1.01795
98400 0.258739 0.40605
98410 0.441328 0.692594
98420 0.155627 0.244232
98430 0.81772 1.28328
98440 0.880469 1.38176
98450 -0.130669 -0.205064
98460 -0.872415 -1.36912
98470 -1.3118 -2.05866
98480 -1.86234 -2.92265
98490 -1.61289 -2.53117
